Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,Elements,GOLD_THRESHOLD,difference_threshold,normalization_vector,Accuracy,Loss,Weighted accuracy,Weighted f1,Weighted precision,Weighted recall,fn,fp,tn,tp
2024-08-07 11:58:52,48ms,8fe081e3795e461f8eb20074fc426d6b,abrasive-gull-10,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,1.0,0.5,[ 4.5    6.5    2.5    3.5    9.    37.5    1.75   0.65   1.1    0.275],0.9867,32.26043180016952,0.9789,0.3512,0.3456,0.3571,13,10,1695,5
2024-08-07 11:58:49,68ms,d3d1ab68cc514e97b435f7674ac9aaf6,grandiose-worm-844,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,1.1,0.5,[ 3.5    5.5    1.5    2.5    7.    32.5    1.25   0.55   0.9    0.225],0.9913,17.0051701703275,0.9857,0.3489,0.5083,0.2656,12,3,1705,3
2024-08-07 11:58:44,59ms,e308129a1ef14a048537c0a9dcae4e2a,fortunate-finch-545,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,1.0,0.5,[ 3.   5.   1.   2.   6.  30.   1.   0.5  0.8  0.2],0.9907,14.928711193536959,0.9846,0.3483,0.7554,0.2263,15,1,1704,3
2024-08-07 11:58:48,51ms,270b179e2f9349d98e071187e7c15887,mysterious-zebra-121,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,1.0,0.5,[ 5.   7.   3.   4.  10.  40.   2.   0.7  1.2  0.3],0.9843,41.29530230469961,0.9755,0.3474,0.2975,0.4174,12,15,1690,6
2024-08-07 11:58:51,64ms,ff5f90baed81466bbed96b075b760841,mercurial-gnu-866,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,1.1,1.0,[ 2.5    4.5    0.5    1.5    5.    27.5    0.75   0.45   0.7    0.175],0.982,30.637898948879567,0.9623,0.3465,0.2466,0.5821,8,23,1685,7
2024-08-07 11:58:54,66ms,c7ef210b1f7544a3aa7d9c9e37456bdf,chill-crow-422,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,0.8,0.5,[ 4.    6.    2.    3.    8.   35.    1.5   0.6   1.    0.25],0.9855,29.69068636654884,0.9775,0.3461,0.3957,0.3076,17,8,1693,5
2024-08-07 11:58:46,49ms,f176884562c84a01b7de9404543c096b,chill-dove-910,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,0.8,0.5,[ 4.    6.    2.    3.    8.   35.    1.5   0.6   1.    0.25],0.9855,29.69068636654884,0.9775,0.3461,0.3957,0.3076,17,8,1693,5
2024-08-07 11:58:44,66ms,7129f81d3fb24f55a816dca83a7ee4de,puzzled-gnat-767,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,1.0,1.0,[ 3.   5.   1.   2.   6.  30.   1.   0.5  0.8  0.2],0.9745,46.2994749546032,0.9535,0.3442,0.2316,0.67,8,36,1669,10
2024-08-07 11:58:44,83ms,688400eb95f74f24b32a08f9df29fc3d,grandiose-elk-743,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,0.9,1.0,[ 3.   5.   1.   2.   6.  30.   1.   0.5  0.8  0.2],0.9733,47.751825143382604,0.9518,0.3358,0.2316,0.611,10,36,1667,10
2024-08-07 11:58:52,52ms,e4f7f0537d49460fbe629f649f920f9a,secretive-sponge-961,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Cu (ppm) Mg (%) CCPI Ishikawa Na/Al,0.9,0.5,[ 4.5    6.5    2.5    3.5    9.    37.5    1.75   0.65   1.1    0.275],0.9855,34.14191778968264,0.9773,0.335,0.3456,0.3251,15,10,1693,5
