Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,Elements,difference_threshold,normalization_vector,target_threshold,Accuracy,Loss,Weighted accuracy,Weighted f1,Weighted precision,Weighted recall,fn,fp,tn,tp
2024-09-02 11:03:32,74ms,9afa16c58ae1403ea41abb3cefa52418,unleashed-shoat-534,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%) CCPI Ishikawa,1.0,[1.2 2.4 2.4 4.8 3.6 2.4 0.2 0.2],100.0,0.9333,181.73824665921603,0.9061,0.2229,0.1884,0.2727,110,117,3147,27
2024-09-02 11:03:33,78ms,1d7148087f7b4b6ea76b072dc97861a7,worried-chimp-548,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%) CCPI Ishikawa,2.0,[1.05 2.1  2.1  4.2  3.15 2.1  0.05 0.05],100.0,0.9138,132.9560803505109,0.8538,0.1847,0.1309,0.3136,110,183,3081,27
2024-09-02 11:03:33,78ms,3eb6d875223542928ebff96c32b1cda8,thoughtful-conch-324,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%) CCPI Ishikawa,2.0,[1.05 2.1  2.1  4.2  3.15 2.1  0.05 0.05],45.0,0.8024,219.05046697201882,0.7417,0.1826,0.228,0.1523,509,163,2682,47
2024-09-02 11:03:34,75ms,68d4b36d040e4db0a6533d3c360f2aff,nebulous-shrike-15,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%) CCPI Ishikawa,1.5,[1.15 2.3  2.3  4.6  3.45 2.3  0.15 0.15],100.0,0.8262,417.13323629622687,0.747,0.1764,0.1054,0.5406,80,511,2753,57
2024-09-02 11:03:32,75ms,810283534b4743638f70acd26f158670,honorable-quail-199,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%) CCPI Ishikawa,1.0,[1.2 2.4 2.4 4.8 3.6 2.4 0.2 0.2],45.0,0.8206,372.56917857659664,0.7866,0.1742,0.315,0.1204,511,99,2746,45
2024-09-02 11:03:33,77ms,f7e82e55e9e04f0c87de1f996281319e,charming-ram-317,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%) CCPI Ishikawa,2.5,[1.05 2.1  2.1  4.2  3.15 2.1  0.05 0.05],100.0,0.8139,276.8550055465374,0.6865,0.1614,0.094,0.5709,82,551,2713,55
2024-09-02 11:03:34,73ms,15fa63a68d82413ca1f08595647c5ac3,masked-auk-628,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%) CCPI Ishikawa,1.0,[1.15 2.3  2.3  4.6  3.45 2.3  0.15 0.15],100.0,0.9465,125.79104961160111,0.9256,0.1593,0.1838,0.1406,124,58,3206,13
2024-09-02 11:03:32,76ms,4837e6f4c7b74943a4beed0f68b0f0a0,rumbling-sloth-930,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%) CCPI Ishikawa,1.5,[1.2 2.4 2.4 4.8 3.6 2.4 0.2 0.2],100.0,0.7565,615.8089677200118,0.6632,0.1514,0.0864,0.608,70,758,2506,67
2024-09-02 11:03:31,78ms,8165e384f0b346728d1c97b400f20088,amazing-flea-844,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%) CCPI Ishikawa,2.0,[1.1 2.2 2.2 4.4 3.3 2.2 0.1 0.1],100.0,0.731,522.2924348042988,0.6039,0.147,0.0826,0.6664,66,849,2415,71
2024-09-02 11:03:35,79ms,773802e8f1114a48ae9d36bbe669ca2a,melodic-cub-991,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%) CCPI Ishikawa,2.5,[1.05  2.1   2.1   4.2   3.15  2.1   0.025 0.025],100.0,0.9394,57.65469823066488,0.8916,0.1379,0.1209,0.1606,126,80,3184,11
