Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,Elements,difference_threshold,normalization_vector,target_threshold,Accuracy,Loss,Weighted accuracy,Weighted f1,Weighted precision,Weighted recall,fn,fp,tn,tp
2024-09-02 10:48:36,68ms,86a80422ce95479f96853ecd9e4b20c4,ambitious-toad-74,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),1.5,[1.25 2.5  2.5  5.   3.25 2.5 ],100.0,0.5969,1093.2608885807306,0.505,0.1239,0.0676,0.7336,48,1323,1941,89
2024-09-02 10:48:35,68ms,46ad918f3f57460bb25e18ec74efd680,caring-finch-276,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),0.5,[2 4 4 8 4 4],45.0,0.8283,589.6538355004947,0.8083,0.1214,0.3394,0.0739,527,57,2788,29
2024-09-02 10:48:39,78ms,0fb23874a06e46bab5aa7cc14d5b68c7,rebellious-hare-250,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),1.5,[1.25 2.5  2.5  5.   3.5  2.5 ],100.0,0.5631,1199.1603372433037,0.4677,0.1168,0.0634,0.7402,47,1439,1825,90
2024-09-02 10:48:34,82ms,0705461571724059a140d1841feec5ed,big-kit-132,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),1.5,[0.5 1.  1.  2.  2.5 1. ],100.0,0.9462,84.57775326811824,0.9258,0.1158,0.1378,0.0998,128,55,3209,9
2024-09-02 10:48:33,78ms,c8d420c358ba4e7c8d6343b574651114,redolent-bat-668,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),2.0,[1 2 2 4 3 2],100.0,0.4796,1144.4446926164808,0.3738,0.115,0.0617,0.8475,31,1739,1525,106
2024-09-02 10:48:34,68ms,432dd2c21387496e9676e03c764c5446,enchanting-bug-618,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),1.5,[1.5 3.  3.  6.  3.5 3. ],100.0,0.4458,1576.3050731006492,0.3566,0.1135,0.0607,0.8694,26,1859,1405,111
2024-09-02 10:48:39,74ms,a5fca3d0503a4469a01ca83306e89d7f,auspicious-ox-987,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),2.5,[0.75 1.5  1.5  3.   2.5  1.5 ],100.0,0.5049,876.0922960036502,0.3883,0.1134,0.061,0.8056,39,1645,1619,98
2024-09-02 10:48:34,74ms,13432706d307497c9c834654108a3c87,skittish-fish-425,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),1.5,[0.5 1.  1.  2.  2.5 1. ],45.0,0.8306,213.1478072211601,0.7993,0.1075,0.3428,0.0637,534,42,2803,22
2024-09-02 10:48:38,73ms,209d745dc01849799004864d377f865e,unruly-lamb-692,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),1.5,[1.75 3.5  3.5  7.   3.75 3.5 ],100.0,0.312,2051.0433281855444,0.2334,0.1022,0.0541,0.9261,16,2324,940,121
2024-09-02 10:48:36,64ms,66fa8b2538d54cfdbe697d6955923d5d,nimble-crab-445,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),2.0,[1.25 2.5  2.5  5.   3.25 2.5 ],100.0,0.2979,1651.3462712089074,0.2109,0.1012,0.0535,0.9309,16,2372,892,121
2024-09-02 10:48:33,65ms,a5a4651f4d854ec7acaba25c17ceb66f,silent-ray-176,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),2.5,[1 2 2 4 3 2],100.0,0.2782,1439.8578956214103,0.1872,0.1009,0.0533,0.95,13,2442,822,124
2024-09-02 10:48:39,78ms,1aebdce1146b43b0926b0cabf82cc180,gifted-horse-839,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),2.0,[1.25 2.5  2.5  5.   3.5  2.5 ],100.0,0.287,1715.2110693329262,0.2,0.1007,0.0532,0.942,14,2411,853,123
2024-09-02 10:48:36,76ms,f34507d599b5460aa6687e0af5e057f8,chill-ant-638,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),1.5,[2 4 4 8 4 4],100.0,0.2364,2416.736408033093,0.1686,0.0969,0.051,0.9525,11,2586,678,126
2024-09-02 10:48:35,74ms,1585ce614b4a46d989868a7eeb4adb7c,bright-ray-980,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),2.0,[1.5 3.  3.  6.  3.5 3. ],100.0,0.2035,2037.030322426633,0.1343,0.0966,0.0508,0.9764,7,2702,562,130
2024-09-02 10:48:37,70ms,0127832a68544ce78d0c8b0a64c556e0,unruly-moth-158,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),2.5,[1.25 2.5  2.5  5.   3.25 2.5 ],100.0,0.1744,1833.206201694369,0.1078,0.0946,0.0497,0.9777,7,2801,463,130
2024-09-02 10:48:39,69ms,04bc9f9cbfd349cd91e307d696f97afe,angry-robin-405,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),2.5,[1.25 2.5  2.5  5.   3.5  2.5 ],100.0,0.1705,1887.0481700880841,0.1041,0.0945,0.0496,0.9826,6,2815,449,131
2024-09-02 10:48:38,73ms,6a45be05817241fb98790e972a84ab6f,big-flea-701,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),2.0,[1.75 3.5  3.5  7.   3.75 3.5 ],100.0,0.1602,2342.127176658431,0.1023,0.0933,0.049,0.9803,6,2850,414,131
2024-09-02 10:48:35,73ms,4edc105d51b2430094ad4779562c27fe,charming-midge-969,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),2.5,[1.5 3.  3.  6.  3.5 3. ],100.0,0.1511,2116.2277912078503,0.0933,0.093,0.0488,0.9813,6,2881,383,131
2024-09-02 10:48:38,70ms,f9e0fee54ef64f789ac545daca56f68a,salty-midge-708,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),2.5,[1.75 3.5  3.5  7.   3.75 3.5 ],100.0,0.1364,2376.8692305040186,0.0852,0.0924,0.0485,0.9888,4,2933,331,133
2024-09-02 10:48:36,73ms,21988cbce0124e4693d52c706bccef22,welcoming-moose-65,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),2.0,[2 4 4 8 4 4],100.0,0.1476,2591.083153442969,0.0948,0.092,0.0483,0.9793,6,2893,371,131
2024-09-02 10:48:36,78ms,8cf4243626334315b511a1d58fcd7615,trusting-sow-861,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),2.5,[2 4 4 8 4 4],100.0,0.1258,2623.0136220133973,0.08,0.0917,0.0481,0.9923,3,2970,294,134
2024-09-02 10:48:37,83ms,26bcd91aed7441eb9f1982ebd1e5584a,secretive-skink-939,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),0.5,[1.75 3.5  3.5  7.   3.75 3.5 ],100.0,0.95,199.80410903360803,0.9371,0.0824,0.1315,0.0599,131,39,3225,6
2024-09-02 10:48:37,79ms,63569bf8f1414dee81c60c2491f42081,unleashed-shoat-547,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),0.5,[1.75 3.5  3.5  7.   3.75 3.5 ],45.0,0.8327,514.7686790234895,0.8137,0.0761,0.3576,0.0426,540,29,2816,16
2024-09-02 10:48:38,72ms,e2b146d4537d4414936b2953a0feda43,shivering-kit-768,LOCAL,/opt/anaconda3/envs/python312/lib/python3.12/site-packages/ipykernel_launcher.py,zeerakwyne,FINISHED,Fe (%) Ca (%) Na (%) K (%) Al (%) Mg (%),1.0,[0.75 1.5  1.5  3.   2.5  1.5 ],45.0,0.835,268.76418242419857,0.8107,0.0654,0.4116,0.0355,544,17,2828,12
